,document,score,review_score,most_words,Pos_Neu_Neg
8,음식 맛도 매장 분위기도 좋았습니다. 직원호출도 빠릿하게 반응해서 좋더군요!,3.7,0.891,"[('음식', 1), ('맛', 1), ('매장', 1), ('분위기', 1), ('좋았습니다', 1), ('직원', 1), ('호출', 1), ('반응', 1), ('좋더군요', 1)]",긍정
9,사장님인지 누군지 모르겠지만 되게 불친절했어요,3.8,0.1042,"[('사장', 1), ('불친절했어요', 1)]",부정
10,안주맛은 보통이고 술시키면서 사장으로 보이는 분에게 핸드폰 충전 부탁하니까 카운터에 직접 가서 하라고 하니 기분이 좀 상하네요 사장님은 불친절합니다,3.8,0.0142,"[('사장', 2), ('안주', 1), ('맛', 1), ('보통', 1), ('술', 1), ('분', 1), ('핸드폰', 1), ('충전', 1), ('부탁', 1), ('카운터', 1)]",부정
11,일단 안에가 많이 덥습니다. 후텁지근하고,3.4,0.1785,"[('일단', 1), ('안', 1), ('덥습니다', 1), ('후텁지근', 1)]",부정
12, 얼음물 마실 때를 제외하고는... 4시간 정도 있었는데 10시 이후부터는 땀이 줄줄 날 정도였어요. 음식은 soso,1.0,0.0508,"[('정도', 2), ('얼음', 1), ('물', 1), ('때', 1), ('제외', 1), ('있었는데', 1), ('이후', 1), ('땀', 1), ('줄줄', 1), ('날', 1)]",부정
13, 가격대비 엄청 좋고 맛있다기 보단 그냥 무난하게 칸막이 값을 하는가보다 합니다. 물티슈 달라고 했는데 인원(4명)에 맞춰 안주시고,3.7,0.9008,"[('가격', 1), ('대비', 1), ('좋고', 1), ('맛있다기', 1), ('그냥', 1), ('무난', 1), ('칸막이', 1), ('값', 1), ('물티슈', 1), ('달라', 1)]",긍정
14, 2개만 딱 주시는 센스ㅡ..ㅡ  이 가격에 그냥 다른 지점 가는게 좋을 듯요.,4.0,0.4366,"[('개', 1), ('주시', 1), ('센스', 1), ('이', 1), ('가격', 1), ('그냥', 1), ('다른', 1), ('지점', 1), ('좋을', 1), ('듯', 1)]",중립
15,2개층 규모. 사람 바글바글.그래도 강남쪽 다른 이자카야에 비핸 조용한 편.근데 청소를 깨끗히 안하는 듯..창가에 먼지도 많고 테이블에도 덕지덕지 때가 많음;,3.3,0.621,"[('개층', 1), ('규모', 1), ('사람', 1), ('강남', 1), ('쪽', 1), ('다른', 1), ('이자카야', 1), ('비핸', 1), ('조용한', 1), ('편', 1)]",중립
16,분위기 좋은 이자카야. 6명이서 갔는데 딱 좋았음,3.8,0.9566,"[('분위기', 1), ('좋은', 1), ('이자카야', 1), ('명', 1), ('이서', 1), ('좋았음', 1)]",긍정
17,가격은 비싸고 안주 3개 시켰는데 다 실패했어요,1.0,0.0567,"[('가격', 1), ('비싸고', 1), ('안주', 1), ('개', 1), ('실패했어요', 1)]",부정
18,프리미엄 이자카야라더니 진짜 프리미엄이네분위기 너무좋고 안주도 기대 안했는데 진짜 맛있게 요리하는집. 직원들도 친절하다.,4.4,0.9867,"[('프리미엄', 2), ('진짜', 2), ('이자카야', 1), ('더니', 1), ('분위기', 1), ('좋고', 1), ('안주', 1), ('기대', 1), ('맛있게', 1), ('요리', 1)]",긍정
19,강남에서 조용한 룸 술집을 찾는다면 굿!친절 및 응대도는 아쉽,4.2,0.8884,"[('강남', 1), ('조용한', 1), ('룸', 1), ('술집', 1), ('굿', 1), ('친절', 1), ('및', 1), ('응', 1), ('대도', 1), ('아쉽', 1)]",긍정
20,맛있고 분위기 좋음,3.4,0.9416,"[('맛있고', 1), ('분위기', 1), ('좋음', 1)]",긍정
21,프라이빗 하고 조용합니다. 너무 시끄러운 장소 지양 하시는 분에게 추천,3.5,0.1577,"[('프라이', 1), ('빗', 1), ('조용합니다', 1), ('시끄러운', 1), ('장소', 1), ('양', 1), ('분', 1), ('추천', 1)]",부정
22,굿,2.0,0.935,"[('굿', 1)]",긍정
23,분위기굿~~,3.0,0.9422,"[('분위기', 1), ('굿', 1)]",긍정
