,document,score,review_score,most_words,Pos_Neu_Neg
36,쇼파테이블이라 양손에 양주쥐고싶은건 나뿐임?ㅋㅋㅋㅋㅋㅋㅋ,4.0,0.7524,"[('쇼파', 1), ('테이블', 1), ('손', 1), ('쥐', 1), ('나', 1), ('뿐임', 1)]",긍정
37,자체커버차치가 만원씩 붙는답니다,3.0,0.0378,"[('자체', 1), ('커버', 1), ('차', 1), ('치가', 1), ('만원', 1)]",부정
38,위스키가 안받는분들은 칵테일도 제조해서파니 다양하게 즐길수 있을듯,5.0,0.7844,"[('위스키', 1), ('분', 1), ('칵테일', 1), ('제조', 1), ('파니', 1), ('다양하게', 1), ('있을듯', 1)]",긍정
39,웰컴드링크로 오이맛나는칵테일도 먹고 립아이먹었어요 더럽><,4.0,0.4921,"[('웰컴', 1), ('드', 1), ('링크', 1), ('오이', 1), ('맛나', 1), ('칵테일', 1), ('립', 1), ('아이', 1), ('더럽', 1)]",중립
40,얼음셋팅비하고 구두케어서비스를 해주는 가격인지 커버차지를 받고있습니다 ㅎㅎㅎ,4.0,0.5812,"[('얼음셋팅비', 1), ('케어', 1), ('서비스', 1), ('가격', 1), ('커버', 1), ('차지', 1)]",중립
41,해외 유명레스토랑에 납품하는 고기를 수입해서 만들어준대요!,4.0,0.3344,"[('해외', 1), ('유명', 1), ('레스토랑', 1), ('납품', 1), ('고기', 1), ('수입', 1), ('준', 1)]",중립
42,클래식하면서 중후하고 남성적인 멋이 매력적이였던 위스키바^^ 너무 괜찮네요,5.0,0.9887,"[('클래식', 1), ('중후', 1), ('남성', 1), ('멋', 1), ('매력', 1), ('위스키', 1), ('바', 1), ('괜찮네요', 1)]",긍정
43,정말 숙성이 잘되있더라구요! 드라이에이징 고기맛의 푹 빠질수 있었음!,5.0,0.4967,"[('정말', 1), ('숙성', 1), ('드라이', 1), ('이징', 1), ('맛', 1), ('푹', 1), ('있었음', 1)]",중립
44,기본안주로 무한리필되던 크래커와 바질페스토는 진짜 엄지척! 무게감은 있으면서 분위기좋아요 :),3.0,0.9464,"[('안주', 1), ('무한리필', 1), ('크래커', 1), ('바질', 1), ('페스', 1), ('토', 1), ('진짜', 1), ('엄지', 1), ('척', 1), ('무게', 1)]",긍정
45,하우스샐러드에 스테이크를 선택할 수 있게 되어있고 디저트로 커피나 요거트를 먹을 수 있어요 짱맛,4.0,0.989,"[('수', 2), ('하우스', 1), ('샐러드', 1), ('스테이크', 1), ('선택', 1), ('있게', 1), ('디저트', 1), ('커피', 1), ('요거트', 1), ('있어요', 1)]",긍정
46,주문하면 우리가 먹을 고기상태를 조리전에 보여주셔요~! 믿음직스럽고 넘넘좋아요!,3.0,0.9924,"[('주문', 1), ('우리', 1), ('상태', 1), ('리전', 1), ('믿음', 1), ('직', 1), ('스럽고', 1), ('좋아요', 1)]",긍정
47,기본안주인 크래커랑 바질페스토도 진짜 맛있네요 위스키랑 넘 잘어울려요~,4.0,0.992,"[('기본', 1), ('안주인', 1), ('크래커', 1), ('바질', 1), ('페스', 1), ('토도', 1), ('진짜', 1), ('맛있네요', 1), ('위스키', 1)]",긍정
48,안쪽으로 들어가면 비밀스런 장소들이많아요~ 실제로 연예인분들도 많이온다는 소문이 있다는 ㅎㅎㅎ,3.0,0.1426,"[('안쪽', 1), ('비밀스런', 1), ('장소', 1), ('많아요', 1), ('실제', 1), ('연예인', 1), ('온', 1), ('소문', 1), ('있다는', 1)]",부정
49,킹스맨같다ㅋㅋ 1층에 정장판매매장이 있어요ㅋ 지하는 위스키바이고 2층에 볼트에요ㅋㅋㅋㅋ,5.0,0.7406,"[('층', 2), ('킹스', 1), ('맨', 1), ('같다', 1), ('정장', 1), ('판매', 1), ('매장', 1), ('있어요', 1), ('지하', 1), ('위스키', 1)]",긍정
50,위스키에대해 잘몰라도 웨이터분들께 여쭤보면 친절히 설명도 해주시고 추천도 잘해주시고 그래요,5.0,0.911,"[('위스키', 1), ('대해', 1), ('웨이터', 1), ('친절히', 1), ('설명', 1), ('해주시', 1), ('추천', 1), ('그래요', 1)]",긍정
51,가격대가 좀 있지만 그만큼의 품질과 서비스를 보증하는곳. 기념일날 연인과 방문해보세요~,4.0,0.5192,"[('가격', 1), ('대가', 1), ('좀', 1), ('있지만', 1), ('그', 1), ('품질', 1), ('서비스', 1), ('보증', 1), ('곳', 1), ('기념일', 1)]",중립
52,100가지가 넘는 몰트위스키를 구비하고 있어서 나라별로 다양한 위스키를 즐길수있어요,3.0,0.7885,"[('위스키', 2), ('가지', 1), ('몰트', 1), ('구비', 1), ('있어서', 1), ('나라', 1), ('별로', 1), ('다양한', 1)]",긍정
53,싱글몰트 위스키바라그런지 남성위주의 인테리어인듯 중후해요,4.0,0.56,"[('싱글', 1), ('몰트', 1), ('위스키', 1), ('그런지', 1), ('남성', 1), ('위주', 1), ('인테리어', 1), ('듯', 1), ('중후', 1)]",중립
54,사방이 가려져있어서 직원분께서 문열어주지않으면 절대못보는 곳 !,3.0,0.1678,"[('사방', 1), ('직원', 1), ('열', 1), ('주지', 1), ('절', 1), ('대못', 1), ('곳', 1)]",부정
55,위스키바 추천합니다! 설명도 너무 자세히 친절하게 잘 해주시고 종류도 넘 다양했어요!,4.0,0.9862,"[('위스키', 1), ('바', 1), ('추천', 1), ('설명', 1), ('자세히', 1), ('친절하게', 1), ('해주시', 1), ('종류', 1), ('다양했어요', 1)]",긍정
56,바에앉으면 바텐더들에게 궁금한점도 이것저것 물어보며 여러가지 대화도 나눌수있어요,4.0,0.7137,"[('것', 2), ('바', 1), ('바텐더', 1), ('궁금한', 1), ('점도', 1), ('여러가지', 1), ('대화', 1)]",긍정
57,런치의 스테이크 샐러드 왕추천!! 진짜 신선한 야채랑 양도 푸짐한 스테이크를 즐기실수 있어요~,4.0,0.9876,"[('스테이크', 2), ('런치', 1), ('샐러드', 1), ('왕', 1), ('추천', 1), ('진짜', 1), ('신선한', 1), ('야채', 1), ('양도', 1), ('짐', 1)]",긍정
58,메인바의자도 소파로 되어있어 훨씬 편하고 아늑해요,4.0,0.9477,"[('메인', 1), ('바', 1), ('의자', 1), ('소파', 1), ('편하고', 1), ('아늑해요', 1)]",긍정
59,위스키를 즐기신다면 꼭 지하 위스키바를 방문해보세요~ 제대로 즐기실수 있어요!!!,3.0,0.9573,"[('위스키', 2), ('꼭', 1), ('지하', 1), ('방문', 1), ('제대로', 1), ('있어요', 1)]",긍정
60,"냅킨부터,메뉴판 하나하나 유니크한아이템 매력에 빠졌어요 ㅎㅎㅎㅎ",5.0,0.8987,"[('하나', 2), ('냅킨', 1), ('메뉴판', 1), ('유니크', 1), ('아이템', 1), ('매력', 1)]",긍정
61,정말 최고급인 일등급 고기를 사용했구나 하고 드셔보시면 느껴지는 맛입니다!! 진짜 최고급 고기맛을 느끼실수 있어요,3.0,0.5694,"[('최고급', 2), ('맛', 2), ('정말', 1), ('등급', 1), ('고기', 1), ('사용', 1), ('보시', 1), ('입니다', 1), ('진짜', 1), ('있어요', 1)]",중립
62,크래커랑 바질페스토 정말짱이에요 ㅠㅠㅠㅠ 배불러도 계속 집어먹게되는 마약같은 아이,3.0,0.9803,"[('크래커', 1), ('바질', 1), ('페스', 1), ('토', 1), ('정말', 1), ('배불러도', 1), ('계속', 1), ('마약', 1), ('같은', 1), ('아이', 1)]",긍정
63,매장곳곳에 점잖은 신사분들이 사용할것같은 패션아이템들이 놓여졌어요!ㅋㅋㅋㅋㅋ,4.0,0.927,"[('매장', 1), ('곳곳', 1), ('점잖은', 1), ('신사', 1), ('사용', 1), ('같은', 1), ('패션', 1), ('아이템', 1)]",긍정
64,만족스러웠었어요,4.0,0.9506,"[('만족스러웠었어요', 1)]",긍정
65,가격대비 괜찮네요.,4.0,0.8352,"[('가격', 1), ('대비', 1), ('괜찮네요', 1)]",긍정
66,갈만하던데,3.0,0.4846,[],중립
67,괜찮은 것 같아요,4.0,0.8265,"[('괜찮은', 1), ('것', 1), ('같아요', 1)]",긍정
68,진짜 좋은 맛이었어요,4.0,0.9615,"[('진짜', 1), ('좋은', 1), ('맛', 1)]",긍정
69,정말 맛있다,4.0,0.9827,"[('정말', 1), ('맛있다', 1)]",긍정
70,좋았던거 같아요,4.0,0.8948,"[('좋았던거', 1), ('같아요', 1)]",긍정
71,대체로 괜찮은 편이에요,4.0,0.8003,"[('대체로', 1), ('괜찮은', 1), ('편이', 1)]",긍정
72,다이어트는 내일부터.,4.0,0.8408,"[('다이어트', 1), ('내일', 1)]",긍정
0,시어링이 잘돼있어 식감이 재밌고 맛납니다,5.0,0.803,"[('시어', 1), ('링', 1), ('식감', 1), ('재밌고', 1), ('맛', 1)]",긍정
1,"음식나오는 텀이 좀 되다보니, 매우 배가고픈상태에서가면 현기증날것같음 ㅠㅠㅠㅠ 음식하나하나 향이베어져있어서 안좋아하는 아스파라거스도 우걱우걱씹어먹게되는맛집!",3.0,0.93,"[('음식', 2), ('하나', 2), ('텀', 1), ('좀', 1), ('매우', 1), ('배', 1), ('고픈', 1), ('상태', 1), ('가면', 1), ('현기증', 1)]",긍정
2,"구스테이크만의 굽는비법이있나봐요~ 개인적인 익힘정도도 묻긴하지만, 따로 말씀드리지않아도 알맞게 구워져나오더라구요 ^^ 고기도 컷팅되서나오니 먹기편했어요",3.5,0.9816,"[('스테이크', 1), ('비법', 1), ('있나', 1), ('개인', 1), ('정도', 1), ('알맞게', 1), ('고기', 1), ('컷팅', 1), ('나오니', 1), ('먹기', 1)]",긍정
3,본관과 별관이 가까이붙어있어서 기다린적은 별루없었어요~ㅎㅎㅎ 오히려 시끄러운본관보다 좀더조용했던 별관이 맘에듭니다 ㅎㅎㅎ,3.0,0.6449,"[('본관', 2), ('별관', 2), ('가까이', 1), ('루', 1), ('없었어요', 1), ('오히려', 1), ('시끄러운', 1), ('좀더', 1), ('조용했던', 1), ('맘에듭니', 1)]",중립
4,고기양이 적엉…… 정신줄놓고 먹다보니 적게느껴지는건가…? 진짜 입에살살녹는 고기처음먹어봄… 스테이크는 식으면 걍 고기비릿맛나는데 전혀그런거없음 ㅠㅠㅠㅠ,3.0,0.1851,"[('고기', 1), ('적', 1), ('정신', 1), ('건가', 1), ('진짜', 1), ('입', 1), ('살살', 1), ('처음', 1), ('봄', 1), ('스테이크', 1)]",부정
5,가족들이랑 자주가는 집 :) 아부지랑 어머니가 엄청 좋아하심,5.0,0.9859,"[('가족', 1), ('자주', 1), ('집', 1), ('아부지', 1), ('어머니', 1), ('좋아하', 1), ('심', 1)]",긍정
6,데이트 코스로 오면 제대로 호강받을 수 있는 맛집~ 가격떄문이라 자주못오더라도 가끔올래요~!,4.0,0.9079,"[('데이트', 1), ('코스', 1), ('제대로', 1), ('호강', 1), ('수', 1), ('있는', 1), ('맛집', 1), ('가격떄문', 1), ('가끔', 1)]",긍정
7,으깬감자가 진짜 진리예요~ 한번밖에 못가봣지만 감자가 머릿속에 아른거리네요 !!,4.0,0.7684,"[('감자', 2), ('진짜', 1), ('진리', 1), ('한번', 1), ('못가봣', 1), ('머릿속', 1)]",긍정
8,호텔보다 이곳을 더 좋아해요~ 재료선정부터 맛까지 아까울게없어요~,4.0,0.663,"[('호텔', 1), ('곳', 1), ('더', 1), ('좋아해요', 1), ('재료', 1), ('선정', 1), ('맛', 1), ('아까울게', 1), ('없어요', 1)]",긍정
9,가격이 좀 쎄서 특별한 날에만 오게되요.. 올때마다 눈물을 흘리며 먹게됨..,5.0,0.4008,"[('가격', 1), ('좀', 1), ('쎄서', 1), ('특별한', 1), ('날', 1), ('요', 1), ('때', 1), ('눈물', 1)]",중립
10,너무너무 맛있었구요 육즙도 가득하고 어쩜 그리 잘 구우셨는지 제 입맛에 딱이였네요 정말 대박 맛집인정~!,5.0,0.9897,"[('맛있었구요', 1), ('육즙', 1), ('가득하고', 1), ('어쩜', 1), ('구', 1), ('제', 1), ('입맛', 1), ('딱이였네요', 1), ('정말', 1), ('대박', 1)]",긍정
11,연인과 가서 조용하게 분위기있는 식사를 즐기기에 딱인곳입니다 ^^ 너무너무 맛있었어요~~!,3.0,0.998,"[('연인', 1), ('조용하게', 1), ('분위기', 1), ('있는', 1), ('식사', 1), ('딱인', 1), ('곳', 1), ('입니다', 1), ('맛있었어요', 1)]",긍정
12,너무너무 유명한 맛집! 신사 스테이크집이라 하면 모르는사람이 없는 장소라 생각함 ~!ㅋㅋㅋ,4.0,0.9175,"[('유명한', 1), ('맛집', 1), ('신사', 1), ('스테이크', 1), ('집', 1), ('사람', 1), ('없는', 1), ('장소라', 1), ('생각', 1), ('함', 1)]",긍정
13,스테이크의 굽기 완성도가 제대로네요.. 가격만큼 고급스럽게 먹기 좋은 장소입니다,4.0,0.9789,"[('스테이크', 1), ('완성', 1), ('도', 1), ('제대로', 1), ('가격', 1), ('고급', 1), ('먹기', 1), ('좋은', 1), ('장소', 1), ('입니다', 1)]",긍정
14,분위기가 살짝 어두운데 그 나름대로 로맨틱하구요~ 스테이크도 너무너무 맛있어요~!,3.0,0.9963,"[('분위기', 1), ('살짝', 1), ('어', 1), ('그', 1), ('나름', 1), ('로맨틱', 1), ('스테이크', 1), ('맛있어요', 1)]",긍정
15,진짜 제값하네요 스테이크 진짜 진짜 진짜 맛있어요 정말 !! 꼭 꼭 가보세요 제발!!,5.0,0.985,"[('진짜', 4), ('꼭', 2), ('값', 1), ('스테이크', 1), ('맛있어요', 1), ('정말', 1), ('제발', 1)]",긍정
16,"고급음식을 잘 모르는데도 상세한 설명도있고, 직원분들도 친절하게 알려주어서 기분좋았어요~",5.0,0.9165,"[('고급', 1), ('음식', 1), ('상세', 1), ('설명', 1), ('있고', 1), ('직원', 1), ('친절하게', 1), ('기분', 1), ('좋았어요', 1)]",긍정
17,다른곳과 다르게 숙성시킨 고기를 사용하여 요리를 하더라구요 ㅎㅎㅎ 이때문인지 맛도 달랐어요~ㅎㅎㅎ,4.0,0.3634,"[('곳', 1), ('다르게', 1), ('숙성', 1), ('고기', 1), ('사용', 1), ('요리', 1), ('때문', 1), ('맛', 1), ('달랐어요', 1)]",중립
18,특별한 날에 오기 좋은장소~ 메뉴판도 정말 많았어욬ㅋㅋ3개였나? 다양한 메뉴가 있어서 좋네요,5.0,0.9616,"[('특별한', 1), ('날', 1), ('오기', 1), ('좋은', 1), ('장소', 1), ('메뉴판', 1), ('정말', 1), ('많았어', 1), ('욬', 1), ('다양한', 1)]",긍정
19,정말 맛있는 스테이크 맛집입니다!! 고기가 정말 신선하고 부드럽네요 감동입니다 ㅜ ㅜ,5.0,0.9892,"[('정말', 2), ('입니다', 2), ('맛있는', 1), ('스테이크', 1), ('맛집', 1), ('고기', 1), ('신선하고', 1), ('부드럽네요', 1), ('감동', 1)]",긍정
20,스테이크집 답게 스테이크가 정말 짱이네요. 적당하게 구워서 속에는 육즙이 가득하고 정말 부드러워요,3.0,0.9914,"[('스테이크', 2), ('정말', 2), ('집', 1), ('답', 1), ('적당하게', 1), ('속', 1), ('육즙', 1), ('가득하고', 1), ('부드러워요', 1)]",긍정
21,스테이크뿐만아니라 파스타도 탱글탱글하니 정말 맛있었네요~ 맛집 인정합니당!!,5.0,0.9736,"[('스테이크', 1), ('아니라', 1), ('파스타', 1), ('탱글탱글하니', 1), ('정말', 1), ('맛있었네요', 1), ('맛집', 1), ('인정', 1)]",긍정
22,비싼 값하는 곳~ 스테이크가 약간 짭짤하니 주문전에 참고해주셔용! 고기맛이 짱!,5.0,0.7276,"[('비싼', 1), ('값', 1), ('곳', 1), ('스테이크', 1), ('약간', 1), ('짭짤하니', 1), ('문전', 1), ('참고', 1), ('맛', 1), ('짱', 1)]",긍정
23,이집에서 가장 맛있는 드라이 에이징 스테이크 역시 소문만큼 대박이다… 여기 꼭 가보라고 추천해주고 싶다. 정말 군더더기없이 고기만 나오지만 너무 맛있다,4.0,0.9979,"[('이집', 1), ('가장', 1), ('맛있는', 1), ('드라이', 1), ('에이', 1), ('징', 1), ('스테이크', 1), ('역시', 1), ('소문', 1), ('대박', 1)]",긍정
24,"지인과 약속잡고 처음들려봤는데, 오~여기 유명한 곳이더라구요! 고급진 스테이크를 제대로 맛봤어요~!",5.0,0.9414,"[('지인', 1), ('약속', 1), ('잡고', 1), ('처음', 1), ('오', 1), ('여기', 1), ('유명한', 1), ('곳', 1), ('더라구요', 1), ('고급', 1)]",긍정
25,우리나라의 첫 드라이에이징 스테이크 집!! 기대감이 큰만큼 맛도 정말 최고였다!! 까오!! 마음같아서는 매일 가고싶지만 가지 못하는… 가격부담..,5.0,0.9613,"[('우리나라', 1), ('첫', 1), ('드라이', 1), ('이징', 1), ('스테이크', 1), ('집', 1), ('대감', 1), ('맛', 1), ('정말', 1), ('최고', 1)]",긍정
26,으깬감자와 간이되어있는 스테이크가 입맛에 딱입니다~ 고기숙성방법도 다르다는데 그거때문인가봐요 ㅎㅎ,4.0,0.1435,"[('감자', 1), ('간이', 1), ('스테이크', 1), ('입맛', 1), ('딱입니다', 1), ('기숙', 1), ('방법', 1), ('다르다는데', 1), ('그거', 1), ('때문', 1)]",부정
27,분위기와 맛 모두 호텔못지않습니다. 가격대비 훨씬더 고급스러움을 느꼈어요,4.0,0.9742,"[('분위기', 1), ('맛', 1), ('모두', 1), ('호텔', 1), ('못지않습니다', 1), ('가격', 1), ('대비', 1), ('더', 1), ('고급스러', 1), ('움', 1)]",긍정
28,예약을 해야 먹을 수있는게 아쉬웠어요 ~그래도 기다린 보람이 있게 맛이 정말 좋네요,4.0,0.9841,"[('예약', 1), ('수', 1), ('있는게', 1), ('아쉬웠어요', 1), ('보람', 1), ('있게', 1), ('맛', 1), ('정말', 1), ('좋네요', 1)]",긍정
29,비싼값하는 맛입니다. 짭짤한 고기맛이 자칫 비릴수있는걸 없애줘서 잘넘어가네요,4.0,0.1748,"[('맛', 2), ('비', 1), ('싼값', 1), ('입니다', 1), ('짭짤한', 1), ('자칫', 1), ('비릴수있는걸', 1)]",부정
30,토마토 어니언은 다시는 먹지않겟어 개인적인 취향이지만 절대로 나는 못먹는 맛이에요 다남겻어요… 달팽이 요리도 너무 짜요.. 그냥 분위기인듭..,5.0,0.0803,"[('토마토', 1), ('어니언', 1), ('개인', 1), ('취향', 1), ('절대로', 1), ('나', 1), ('맛', 1), ('다남겻어', 1), ('달팽이', 1), ('요리', 1)]",부정
31,티본 스테이크가 정말 맛있더라구요 입에서 녹는맛이였구요 육즙도 가득한게 대박….!!!!,5.0,0.9529,"[('티', 1), ('스테이크', 1), ('정말', 1), ('맛있더라구요', 1), ('입', 1), ('맛', 1), ('육즙', 1), ('가득한게', 1), ('대박', 1)]",긍정
32,분위기도 좋고 맛도 좋은 이곳!! 사람들이 많이 가는 이유가 있다!! 한번씩 맛있는 고기를 먹어 식욕보충!! 이곳의 스테이크를 먹고나니 다른 곳 스테이크는 눈에 보이지도 않는다..,5.0,0.95,"[('곳', 3), ('스테이크', 2), ('분위기', 1), ('좋고', 1), ('맛', 1), ('좋은', 1), ('사람', 1), ('이유', 1), ('있다', 1), ('한번', 1)]",긍정
33,스테이크도 정말 맛있구요 파스타도 진짜 맛있네요 요리 정말 잘하는곳이란걸 느꼈습니다,3.0,0.9902,"[('정말', 2), ('스테이크', 1), ('맛있구요', 1), ('파스타', 1), ('진짜', 1), ('맛있네요', 1), ('요리', 1), ('곳', 1), ('걸', 1)]",긍정
34,고기먹을때 크림 스피나치s를 같이 시켜 먹어야되요!! 짱 맛!! 너무좋아좋아 !! 이건 꼭꼭 시켜야할 메뉴에요!!,5.0,0.9403,"[('좋아', 2), ('고기', 1), ('때', 1), ('크림', 1), ('스피', 1), ('나치', 1), ('를', 1), ('요', 1), ('짱', 1), ('맛', 1)]",긍정
35,백점만점에 백점인곳!! 스테이크와 파스타 >_< 너무 맛나는 맛집!!!!!!!!! 추천~,5.0,0.921,"[('백점만점', 1), ('점', 1), ('곳', 1), ('스테이크', 1), ('파스타', 1), ('맛나', 1), ('맛집', 1), ('추천', 1)]",긍정
36,티본스테이크집으로 최고에요!! 자주가기에는 가격부담감이 … 한번씩 특별한 날에 가면 좋을거같아요 연인과함께… 진짜 강추!! 예약은 필수,5.0,0.9929,"[('티', 1), ('스테이크', 1), ('집', 1), ('최고', 1), ('자주', 1), ('가기', 1), ('가격', 1), ('부담', 1), ('감', 1), ('한번', 1)]",긍정
37,드라이에이징 스테이크 입에서 녹아요!! 진짜 맛있네요.. 또 가고싶어라..,4.0,0.9464,"[('드라이', 1), ('이징', 1), ('스테이크', 1), ('입', 1), ('진짜', 1), ('맛있네요', 1), ('또', 1)]",긍정
38,실내는 좁아요.. 여기 스테이크는 프리미엄으로 구하기 힘든 부위를 사용하기에 가격대도 만만치 않아요.. 맛은 좋아요!,5.0,0.8978,"[('실내', 1), ('좁아요', 1), ('여기', 1), ('스테이크', 1), ('프리미엄', 1), ('구', 1), ('힘든', 1), ('부위', 1), ('사용', 1), ('가격', 1)]",긍정
39,"원육의 풍미를 더욱더 느끼기위해서 자연건조한 스테이크에요,말리면서 숙성시키는 고기이고 수분을 뺏긴 겉은 마르게 되고 안에서는 숙성이되서 풍미가 가해지고 부드러워진다고 해요 드라이에이징 스테이크라고 하죠!! 그래서 비싸요 ^^ 2인기준으로 20~25만원정도는 생각하셔야 됩니다",5.0,0.8363,"[('스테이크', 2), ('숙성', 2), ('육', 1), ('미를', 1), ('더욱더', 1), ('위해', 1), ('자연', 1), ('건조한', 1), ('고기', 1), ('수분', 1)]",긍정
40,고기 굽기는 무조건 rare 흡족하게 고기 챱챱 역시 맛있는 고기집 구스텍 !!,5.0,0.8859,"[('고기', 3), ('굽', 1), ('무조건', 1), ('흡족하게', 1), ('챱챱', 1), ('역시', 1), ('맛있는', 1), ('집', 1), ('구스텍', 1)]",긍정
41,인테리어는아주 캐주얼해요 가격이 비싼거같아서 마음이 그리 편하지는 않았어요… 그래도 식사시간만큼은 행복했으니까..,4.0,0.8695,"[('인테리어', 1), ('아주', 1), ('캐', 1), ('주얼', 1), ('해', 1), ('가격', 1), ('비싼거', 1), ('같아서', 1), ('마음', 1), ('편하지는', 1)]",긍정
42,고기의 신세계의 맛을 알게된 맛집!! 스테이크 최고의 맛집이네요! 스테이크 뿐만 아니라 와인도 맛있고 식전의 마늘빵이 너무 맛있어서 엄청 먹었네요.. 역시 비싼것은 비싼값한다는..,5.0,0.9665,"[('맛집', 2), ('스테이크', 2), ('고기', 1), ('신세계', 1), ('맛', 1), ('알', 1), ('최고', 1), ('요', 1), ('뿐', 1), ('아니라', 1)]",긍정
43,스테이크를 시키면 달랑 고기만 나오기때문에 야채도 함께!! 같이 먹어야 정말 맛있어요! 폭풍흡입!! 하지만 지갑은 텅텅…ㅠ,4.0,0.8082,"[('스테이크', 1), ('달랑', 1), ('고기만', 1), ('때문', 1), ('야채', 1), ('정말', 1), ('맛있어요', 1), ('폭풍', 1), ('흡입', 1), ('지갑', 1)]",긍정
44,스테이크는 정말 여기가 최고입니다. 한입 한입 썰어먹는데 예술이에요!! 진짜 대박!,3.0,0.9965,"[('입', 2), ('스테이크', 1), ('정말', 1), ('여기', 1), ('최고', 1), ('입니다', 1), ('예술', 1), ('진짜', 1), ('대박', 1)]",긍정
45,육즙이 살아있어요! 정말 너무너무 맛있어요 bb 짭쪼름한 겉면은 살짝 바삭하고 속살은 완전 부드러워서 먹자마자 입에서 살살 녹아요!! 먹어보면 알아요!!,4.0,0.969,"[('육즙', 1), ('정말', 1), ('맛있어요', 1), ('짭쪼름', 1), ('겉', 1), ('은', 1), ('살짝', 1), ('바삭', 1), ('살', 1), ('완전', 1)]",긍정
46,맛있는 음식을 사진에 담으려고 카메라까지 챙겨갔어요!! 이곳의 조명이 어두운편이라 카메라로 후레쉬터트려 찍어야 되다니.. 소중한 사람들과 함께한 풍족한 저녁식사,5.0,0.9647,"[('카메라', 2), ('맛있는', 1), ('음식', 1), ('사진', 1), ('곳', 1), ('조명', 1), ('어두운편', 1), ('후', 1), ('레쉬', 1), ('터트려', 1)]",긍정
47,전반적으로 다 맛있지만. 가격부담이 너무커요 ㅠ_ㅠ 날잡고 와야될거같아요!! 이곳은 예약이 필수!! 계속 생각나는 맛이에요… 티본..,5.0,0.9789,"[('전반', 1), ('맛있지만', 1), ('가격', 1), ('부담', 1), ('날', 1), ('잡고', 1), ('같아요', 1), ('곳', 1), ('예약', 1), ('필수', 1)]",긍정
48,공간은 좁지만 천장은 높아요! 마늘밥에 사이드메뉴 으깬감자와 그레이비소스 이유식 같은 맛이에요 그리고 메인 스테이크! 마지막 디저트까지 정말 알차게 먹어서 배부르네요,4.0,0.9471,"[('공간', 1), ('좁지만', 1), ('천장', 1), ('높아요', 1), ('마늘', 1), ('밥', 1), ('사이드', 1), ('메뉴', 1), ('감자', 1), ('그레이', 1)]",긍정
49,진짜 맛있어요 스테이크!!!!!!! 무조건 추천합니다 정말 꼭 가보세요 후회 노노노노,5.0,0.9809,"[('진짜', 1), ('맛있어요', 1), ('스테이크', 1), ('무조건', 1), ('추천', 1), ('정말', 1), ('꼭', 1), ('후회', 1), ('노노노노', 1)]",긍정
50,식전빵부터 샐러드 스테이크까지 너무 너무 사랑스러운 맛!! 정말 맛있다 극찬해주고싶다!! 스테이크의 육즙이 입에 들어간 순간 살살 녹는..!! 또가고싶다..,4.0,0.9898,"[('스테이크', 2), ('식전', 1), ('빵', 1), ('샐러드', 1), ('사랑스러운', 1), ('맛', 1), ('정말', 1), ('맛있다', 1), ('극찬', 1), ('육즙', 1)]",긍정
51,분위기도 너무 매력적이구요 음식들도 별 5개 드립니다 ^^ 진짜 대박,5.0,0.9864,"[('분위기', 1), ('매력', 1), ('음식', 1), ('별', 1), ('개', 1), ('진짜', 1), ('대박', 1)]",긍정
52,고기맛집은 구 스테이크죠 무조건ㅋㅋㅋ 스테이크하면 전 무조건 여기가요 정말 후회 없어요,3.0,0.9769,"[('스테이크', 2), ('무조건', 2), ('맛집', 1), ('구', 1), ('전', 1), ('정말', 1), ('후회', 1), ('없어요', 1)]",긍정
53,스테이크 500g에 두명에서 먹기 적당한 양!! 60g은 뼈의 무게라니.. 윤기는 좌르르 두께도 보통 고기와다른 두께로 시선을 사로잡네요! 맛도 일품!! 맛있게는 먹지만 먹고나면 20만원이 훌쩍넘는다능..bb,5.0,0.9911,"[('두께', 2), ('스테이크', 1), ('명', 1), ('먹기', 1), ('적당한', 1), ('양', 1), ('은', 1), ('뼈', 1), ('무게', 1), ('윤기', 1)]",긍정
54,"마늘계란면 정말 맛있어요!! 이건 오늘의 굿초이스!! 마카로니치즈그라탕도 맛있어요!! 으깬감자와 그레이비소스,.. 구스테이크는 사이드 메뉴도 알차요!!",5.0,0.9497,"[('맛있어요', 2), ('마늘', 1), ('계란', 1), ('정말', 1), ('이건', 1), ('오늘', 1), ('굿', 1), ('초이스', 1), ('마카로니', 1), ('치즈', 1)]",긍정
55,새우 관자 파스타는 감동이구요 스테이크까지 대애애애박이에요 진짜 짱이에요 말이 필요없음,5.0,0.9908,"[('새우', 1), ('관자', 1), ('파스타', 1), ('감동', 1), ('이구', 1), ('스테이크', 1), ('대애', 1), ('애애박', 1), ('진짜', 1), ('짱', 1)]",긍정
56,좀 어두웠지만 음악이랑 함께 분위기를 즐길수 있어요 일반 웻에이징 스테이크와 비교가 확 되는 풍미와 식감!,5.0,0.8782,"[('좀', 1), ('어두웠지만', 1), ('음악', 1), ('분위기', 1), ('있어요', 1), ('일반', 1), ('웻', 1), ('이징', 1), ('스테이크', 1), ('비교', 1)]",긍정
